time                     , close, cash              , sol               , equity            , signal, reason                                              , peak              , drawdown
2026-04-12 12:00:00+00:00, 82.08, 189.31633228135044, 0.0               , 189.31633228135044, HOLD  , No entry setup                                      , 200.13015858976962, -0.05403396661762283
2026-04-12 13:00:00+00:00, 81.92, 189.31633228135044, 0.0               , 189.31633228135044, HOLD  , No entry setup                                      , 200.13015858976962, -0.05403396661762283
2026-04-12 14:00:00+00:00, 81.59, 189.31633228135044, 0.0               , 189.31633228135044, HOLD  , No entry setup                                      , 200.13015858976962, -0.05403396661762283
2026-04-12 15:00:00+00:00, 81.62, 189.31633228135044, 0.0               , 189.31633228135044, HOLD  , No entry setup                                      , 200.13015858976962, -0.05403396661762283
2026-04-12 16:00:00+00:00, 81.9 , 189.31633228135044, 0.0               , 189.31633228135044, HOLD  , No entry setup                                      , 200.13015858976962, -0.05403396661762283
2026-04-12 17:00:00+00:00, 82.17, 189.31633228135044, 0.0               , 189.31633228135044, HOLD  , No entry setup                                      , 200.13015858976962, -0.05403396661762283
2026-04-12 18:00:00+00:00, 82.18, 189.31633228135044, 0.0               , 189.31633228135044, HOLD  , No entry setup                                      , 200.13015858976962, -0.05403396661762283
2026-04-12 19:00:00+00:00, 82.02, 189.31633228135044, 0.0               , 189.31633228135044, HOLD  , No entry setup                                      , 200.13015858976962, -0.05403396661762283
2026-04-12 20:00:00+00:00, 82.69, 189.31633228135044, 0.0               , 189.31633228135044, HOLD  , No entry setup                                      , 200.13015858976962, -0.05403396661762283
2026-04-12 21:00:00+00:00, 82.85, 189.31633228135044, 0.0               , 189.31633228135044, HOLD  , No entry setup                                      , 200.13015858976962, -0.05403396661762283
2026-04-12 22:00:00+00:00, 82.0 , 189.31633228135044, 0.0               , 189.31633228135044, HOLD  , No entry setup                                      , 200.13015858976962, -0.05403396661762283
2026-04-12 23:00:00+00:00, 81.54, 189.31633228135044, 0.0               , 189.31633228135044, HOLD  , No entry setup                                      , 200.13015858976962, -0.05403396661762283
2026-04-13 00:00:00+00:00, 82.17, 189.31633228135044, 0.0               , 189.31633228135044, HOLD  , No entry setup                                      , 200.13015858976962, -0.05403396661762283
2026-04-13 01:00:00+00:00, 82.35, 189.31633228135044, 0.0               , 189.31633228135044, HOLD  , No entry setup                                      , 200.13015858976962, -0.05403396661762283
2026-04-13 02:00:00+00:00, 81.95, 189.31633228135044, 0.0               , 189.31633228135044, HOLD  , No entry setup                                      , 200.13015858976962, -0.05403396661762283
2026-04-13 03:00:00+00:00, 81.9 , 189.31633228135044, 0.0               , 189.31633228135044, HOLD  , No entry setup                                      , 200.13015858976962, -0.05403396661762283
2026-04-13 04:00:00+00:00, 81.92, 189.31633228135044, 0.0               , 189.31633228135044, HOLD  , No entry setup                                      , 200.13015858976962, -0.05403396661762283
2026-04-13 05:00:00+00:00, 81.83, 189.31633228135044, 0.0               , 189.31633228135044, HOLD  , No entry setup                                      , 200.13015858976962, -0.05403396661762283
2026-04-13 06:00:00+00:00, 82.36, 189.31633228135044, 0.0               , 189.31633228135044, HOLD  , No entry setup                                      , 200.13015858976962, -0.05403396661762283
2026-04-13 07:00:00+00:00, 82.16, 189.31633228135044, 0.0               , 189.31633228135044, HOLD  , No entry setup                                      , 200.13015858976962, -0.05403396661762283
2026-04-13 08:00:00+00:00, 81.85, 189.31633228135044, 0.0               , 189.31633228135044, HOLD  , No entry setup                                      , 200.13015858976962, -0.05403396661762283
2026-04-13 09:00:00+00:00, 81.87, 189.31633228135044, 0.0               , 189.31633228135044, HOLD  , No entry setup                                      , 200.13015858976962, -0.05403396661762283
2026-04-13 10:00:00+00:00, 81.71, 189.31633228135044, 0.0               , 189.31633228135044, HOLD  , No entry setup                                      , 200.13015858976962, -0.05403396661762283
2026-04-13 11:00:00+00:00, 81.91, 189.31633228135044, 0.0               , 189.31633228135044, HOLD  , No entry setup                                      , 200.13015858976962, -0.05403396661762283
2026-04-13 12:00:00+00:00, 82.53, 189.31633228135044, 0.0               , 189.31633228135044, HOLD  , No entry setup                                      , 200.13015858976962, -0.05403396661762283
2026-04-13 13:00:00+00:00, 83.65, 189.31633228135044, 0.0               , 189.31633228135044, HOLD  , No entry setup                                      , 200.13015858976962, -0.05403396661762283
2026-04-13 14:00:00+00:00, 83.79, 189.31633228135044, 0.0               , 189.31633228135044, HOLD  , No entry setup                                      , 200.13015858976962, -0.05403396661762283
2026-04-13 15:00:00+00:00, 82.67, 189.31633228135044, 0.0               , 189.31633228135044, HOLD  , No entry setup                                      , 200.13015858976962, -0.05403396661762283
2026-04-13 16:00:00+00:00, 83.41, 189.31633228135044, 0.0               , 189.31633228135044, HOLD  , No entry setup                                      , 200.13015858976962, -0.05403396661762283
2026-04-13 17:00:00+00:00, 83.07, 189.31633228135044, 0.0               , 189.31633228135044, HOLD  , No entry setup                                      , 200.13015858976962, -0.05403396661762283
2026-04-13 18:00:00+00:00, 83.25, 189.31633228135044, 0.0               , 189.31633228135044, HOLD  , No entry setup                                      , 200.13015858976962, -0.05403396661762283
2026-04-13 19:00:00+00:00, 84.15, 189.31633228135044, 0.0               , 189.31633228135044, HOLD  , No entry setup                                      , 200.13015858976962, -0.05403396661762283
2026-04-13 20:00:00+00:00, 83.96, 141.98724921101282, 0.5608941646497413, 189.07992327500511, BUY   , "EMA fast > EMA slow, close > EMA fast, RSI healthy", 200.13015858976962, -0.055215242883085325
2026-04-13 21:00:00+00:00, 83.99, 141.98724921101282, 0.5608941646497413, 189.0967500999446 , HOLD  , Position still valid                                , 200.13015858976962, -0.055131163476672795
2026-04-13 22:00:00+00:00, 86.24, 141.98724921101282, 0.5608941646497413, 190.3587619704065 , HOLD  , Position still valid                                , 200.13015858976962, -0.04882520799572587
2026-04-13 23:00:00+00:00, 86.58, 190.30684915137766, 0.0               , 190.30684915137766, SELL  , Take profit hit                                     , 200.13015858976962, -0.04908460327824926
2026-04-14 00:00:00+00:00, 85.93, 190.30684915137766, 0.0               , 190.30684915137766, HOLD  , No entry setup                                      , 200.13015858976962, -0.04908460327824926
2026-04-14 01:00:00+00:00, 85.99, 190.30684915137766, 0.0               , 190.30684915137766, HOLD  , No entry setup                                      , 200.13015858976962, -0.04908460327824926
2026-04-14 02:00:00+00:00, 86.27, 190.30684915137766, 0.0               , 190.30684915137766, HOLD  , No entry setup                                      , 200.13015858976962, -0.04908460327824926
2026-04-14 03:00:00+00:00, 86.05, 142.73013686353323, 0.5501344145534076, 190.06920323585396, BUY   , "EMA fast > EMA slow, close > EMA fast, RSI healthy", 200.13015858976962, -0.0502720600673624
2026-04-14 04:00:00+00:00, 85.94, 142.73013686353323, 0.5501344145534076, 190.0086884502531 , HOLD  , Position still valid                                , 200.13015858976962, -0.05057443721045418
2026-04-14 05:00:00+00:00, 85.51, 142.73013686353323, 0.5501344145534076, 189.77213065199513, HOLD  , Position still valid                                , 200.13015858976962, -0.051756456951631
2026-04-14 06:00:00+00:00, 85.98, 142.73013686353323, 0.5501344145534076, 190.0306938268352 , HOLD  , Position still valid                                , 200.13015858976962, -0.050464481885693635
2026-04-14 07:00:00+00:00, 85.9 , 142.73013686353323, 0.5501344145534076, 189.98668307367095, HOLD  , Position still valid                                , 200.13015858976962, -0.05068439253521484
2026-04-14 08:00:00+00:00, 86.16, 142.73013686353323, 0.5501344145534076, 190.12971802145483, HOLD  , Position still valid                                , 200.13015858976962, -0.04996968292427062
2026-04-14 09:00:00+00:00, 86.11, 142.73013686353323, 0.5501344145534076, 190.10221130072716, HOLD  , Position still valid                                , 200.13015858976962, -0.05010712708022147
2026-04-14 10:00:00+00:00, 86.07, 142.73013686353323, 0.5501344145534076, 190.08020592414502, HOLD  , Position still valid                                , 200.13015858976962, -0.05021708240498213
2026-04-14 11:00:00+00:00, 85.79, 142.73013686353323, 0.5501344145534076, 189.92616828807007, HOLD  , Position still valid                                , 200.13015858976962, -0.05098676967830651
2026-04-14 12:00:00+00:00, 85.97, 142.73013686353323, 0.5501344145534076, 190.02519248268968, HOLD  , Position still valid                                , 200.13015858976962, -0.050491970716883716
2026-04-14 13:00:00+00:00, 87.32, 142.73013686353323, 0.5501344145534076, 190.7678739423368 , HOLD  , Position still valid                                , 200.13015858976962, -0.0467809785062121
2026-04-14 14:00:00+00:00, 86.09, 142.73013686353323, 0.5501344145534076, 190.0912086124361 , HOLD  , Position still valid                                , 200.13015858976962, -0.05016210474260174
2026-04-14 15:00:00+00:00, 85.98, 142.73013686353323, 0.5501344145534076, 190.0306938268352 , HOLD  , Position still valid                                , 200.13015858976962, -0.050464481885693635
2026-04-14 16:00:00+00:00, 85.06, 142.73013686353323, 0.5501344145534076, 189.52457016544608, HOLD  , Position still valid                                , 200.13015858976962, -0.05299345435518821
2026-04-14 17:00:00+00:00, 85.26, 142.73013686353323, 0.5501344145534076, 189.63459704835677, HOLD  , Position still valid                                , 200.13015858976962, -0.05244367773138503
2026-04-14 18:00:00+00:00, 84.13, 188.7817162496627 , 0.0               , 188.7817162496627 , SELL  , ATR stop loss hit                                   , 200.13015858976962, -0.05670530828573994
2026-04-14 19:00:00+00:00, 83.96, 188.7817162496627 , 0.0               , 188.7817162496627 , HOLD  , No entry setup                                      , 200.13015858976962, -0.05670530828573994
2026-04-14 20:00:00+00:00, 83.61, 188.7817162496627 , 0.0               , 188.7817162496627 , HOLD  , No entry setup                                      , 200.13015858976962, -0.05670530828573994
2026-04-14 21:00:00+00:00, 83.86, 188.7817162496627 , 0.0               , 188.7817162496627 , HOLD  , No entry setup                                      , 200.13015858976962, -0.05670530828573994
2026-04-14 22:00:00+00:00, 83.55, 188.7817162496627 , 0.0               , 188.7817162496627 , HOLD  , No entry setup                                      , 200.13015858976962, -0.05670530828573994
2026-04-14 23:00:00+00:00, 83.77, 188.7817162496627 , 0.0               , 188.7817162496627 , HOLD  , No entry setup                                      , 200.13015858976962, -0.05670530828573994
2026-04-15 00:00:00+00:00, 83.82, 188.7817162496627 , 0.0               , 188.7817162496627 , HOLD  , No entry setup                                      , 200.13015858976962, -0.05670530828573994
2026-04-15 01:00:00+00:00, 83.98, 188.7817162496627 , 0.0               , 188.7817162496627 , HOLD  , No entry setup                                      , 200.13015858976962, -0.05670530828573994
2026-04-15 02:00:00+00:00, 83.43, 188.7817162496627 , 0.0               , 188.7817162496627 , HOLD  , No entry setup                                      , 200.13015858976962, -0.05670530828573994
2026-04-15 03:00:00+00:00, 83.5 , 188.7817162496627 , 0.0               , 188.7817162496627 , HOLD  , No entry setup                                      , 200.13015858976962, -0.05670530828573994
2026-04-15 04:00:00+00:00, 83.62, 188.7817162496627 , 0.0               , 188.7817162496627 , HOLD  , No entry setup                                      , 200.13015858976962, -0.05670530828573994
2026-04-15 05:00:00+00:00, 83.18, 188.7817162496627 , 0.0               , 188.7817162496627 , HOLD  , No entry setup                                      , 200.13015858976962, -0.05670530828573994
2026-04-15 06:00:00+00:00, 83.03, 188.7817162496627 , 0.0               , 188.7817162496627 , HOLD  , No entry setup                                      , 200.13015858976962, -0.05670530828573994
2026-04-15 07:00:00+00:00, 82.91, 188.7817162496627 , 0.0               , 188.7817162496627 , HOLD  , No entry setup                                      , 200.13015858976962, -0.05670530828573994
2026-04-15 08:00:00+00:00, 83.2 , 188.7817162496627 , 0.0               , 188.7817162496627 , HOLD  , No entry setup                                      , 200.13015858976962, -0.05670530828573994
2026-04-15 09:00:00+00:00, 83.19, 188.7817162496627 , 0.0               , 188.7817162496627 , HOLD  , No entry setup                                      , 200.13015858976962, -0.05670530828573994
2026-04-15 10:00:00+00:00, 83.15, 188.7817162496627 , 0.0               , 188.7817162496627 , HOLD  , No entry setup                                      , 200.13015858976962, -0.05670530828573994
2026-04-15 11:00:00+00:00, 83.61, 188.7817162496627 , 0.0               , 188.7817162496627 , HOLD  , No entry setup                                      , 200.13015858976962, -0.05670530828573994
2026-04-15 12:00:00+00:00, 83.73, 188.7817162496627 , 0.0               , 188.7817162496627 , HOLD  , No entry setup                                      , 200.13015858976962, -0.05670530828573994
2026-04-15 13:00:00+00:00, 83.65, 188.7817162496627 , 0.0               , 188.7817162496627 , HOLD  , No entry setup                                      , 200.13015858976962, -0.05670530828573994
2026-04-15 14:00:00+00:00, 84.3 , 188.7817162496627 , 0.0               , 188.7817162496627 , HOLD  , No entry setup                                      , 200.13015858976962, -0.05670530828573994
2026-04-15 15:00:00+00:00, 84.01, 188.7817162496627 , 0.0               , 188.7817162496627 , HOLD  , No entry setup                                      , 200.13015858976962, -0.05670530828573994
2026-04-15 16:00:00+00:00, 84.56, 188.7817162496627 , 0.0               , 188.7817162496627 , HOLD  , No entry setup                                      , 200.13015858976962, -0.05670530828573994
2026-04-15 17:00:00+00:00, 84.69, 188.7817162496627 , 0.0               , 188.7817162496627 , HOLD  , No entry setup                                      , 200.13015858976962, -0.05670530828573994
2026-04-15 18:00:00+00:00, 85.06, 188.7817162496627 , 0.0               , 188.7817162496627 , HOLD  , No entry setup                                      , 200.13015858976962, -0.05670530828573994
2026-04-15 19:00:00+00:00, 85.54, 188.7817162496627 , 0.0               , 188.7817162496627 , HOLD  , No entry setup                                      , 200.13015858976962, -0.05670530828573994
2026-04-15 20:00:00+00:00, 84.81, 188.7817162496627 , 0.0               , 188.7817162496627 , HOLD  , No entry setup                                      , 200.13015858976962, -0.05670530828573994
2026-04-15 21:00:00+00:00, 84.8 , 188.7817162496627 , 0.0               , 188.7817162496627 , HOLD  , No entry setup                                      , 200.13015858976962, -0.05670530828573994
2026-04-15 22:00:00+00:00, 85.03, 188.7817162496627 , 0.0               , 188.7817162496627 , HOLD  , No entry setup                                      , 200.13015858976962, -0.05670530828573994
2026-04-15 23:00:00+00:00, 84.92, 188.7817162496627 , 0.0               , 188.7817162496627 , HOLD  , No entry setup                                      , 200.13015858976962, -0.05670530828573994
2026-04-16 00:00:00+00:00, 84.94, 188.7817162496627 , 0.0               , 188.7817162496627 , HOLD  , No entry setup                                      , 200.13015858976962, -0.05670530828573994
2026-04-16 01:00:00+00:00, 84.83, 141.58628718724702, 0.553574061753006 , 188.54597484575453, BUY   , "EMA fast > EMA slow, close > EMA fast, RSI healthy", 200.13015858976962, -0.057883248709958646
2026-04-16 02:00:00+00:00, 85.2 , 141.58628718724702, 0.553574061753006 , 188.75079724860313, HOLD  , Position still valid                                , 200.13015858976962, -0.05685980274713176
2026-04-16 03:00:00+00:00, 85.3 , 141.58628718724702, 0.553574061753006 , 188.80615465477842, HOLD  , Position still valid                                , 200.13015858976962, -0.05658319573015147
2026-04-16 04:00:00+00:00, 85.25, 141.58628718724702, 0.553574061753006 , 188.77847595169078, HOLD  , Position still valid                                , 200.13015858976962, -0.05672149923864156
2026-04-16 05:00:00+00:00, 85.4 , 141.58628718724702, 0.553574061753006 , 188.86151206095374, HOLD  , Position still valid                                , 200.13015858976962, -0.05630658871317118
2026-04-16 06:00:00+00:00, 85.45, 141.58628718724702, 0.553574061753006 , 188.8891907640414 , HOLD  , Position still valid                                , 200.13015858976962, -0.05616828520468109
2026-04-16 07:00:00+00:00, 85.21, 141.58628718724702, 0.553574061753006 , 188.75633298922065, HOLD  , Position still valid                                , 200.13015858976962, -0.05683214204543374
2026-04-16 08:00:00+00:00, 85.04, 141.58628718724702, 0.553574061753006 , 188.66222539872265, HOLD  , Position still valid                                , 200.13015858976962, -0.05730237397430016
2026-04-16 09:00:00+00:00, 85.21, 141.58628718724702, 0.553574061753006 , 188.75633298922065, HOLD  , Position still valid                                , 200.13015858976962, -0.05683214204543374
2026-04-16 10:00:00+00:00, 85.06, 141.58628718724702, 0.553574061753006 , 188.67329687995772, HOLD  , Position still valid                                , 200.13015858976962, -0.05724705257090401
2026-04-16 11:00:00+00:00, 85.09, 141.58628718724702, 0.553574061753006 , 188.68990410181033, HOLD  , Position still valid                                , 200.13015858976962, -0.057164070465809846
2026-04-16 12:00:00+00:00, 85.39, 141.58628718724702, 0.553574061753006 , 188.8559763203362 , HOLD  , Position still valid                                , 200.13015858976962, -0.05633424941486931
2026-04-16 13:00:00+00:00, 84.79, 141.58628718724702, 0.553574061753006 , 188.5238318832844 , HOLD  , Position still valid                                , 200.13015858976962, -0.05799389151675072
2026-04-16 14:00:00+00:00, 85.42, 141.58628718724702, 0.553574061753006 , 188.8725835421888 , HOLD  , Position still valid                                , 200.13015858976962, -0.056251267309775144
2026-04-16 15:00:00+00:00, 86.65, 141.58628718724702, 0.553574061753006 , 189.553479638145  , HOLD  , Position still valid                                , 200.13015858976962, -0.05284900100091805
2026-04-16 16:00:00+00:00, 85.95, 141.58628718724702, 0.553574061753006 , 189.1659777949179 , HOLD  , Position still valid                                , 200.13015858976962, -0.05478525011977986
2026-04-16 17:00:00+00:00, 86.65, 141.58628718724702, 0.553574061753006 , 189.553479638145  , HOLD  , Position still valid                                , 200.13015858976962, -0.05284900100091805
2026-04-16 18:00:00+00:00, 89.02, 190.61925146626527, 0.0               , 190.61925146626527, SELL  , Take profit hit                                     , 200.13015858976962, -0.047523607588799144
2026-04-16 19:00:00+00:00, 90.13, 190.61925146626527, 0.0               , 190.61925146626527, HOLD  , No entry setup                                      , 200.13015858976962, -0.047523607588799144
2026-04-16 20:00:00+00:00, 89.6 , 190.61925146626527, 0.0               , 190.61925146626527, HOLD  , No entry setup                                      , 200.13015858976962, -0.047523607588799144
2026-04-16 21:00:00+00:00, 88.93, 190.61925146626527, 0.0               , 190.61925146626527, HOLD  , No entry setup                                      , 200.13015858976962, -0.047523607588799144
2026-04-16 22:00:00+00:00, 89.0 , 190.61925146626527, 0.0               , 190.61925146626527, HOLD  , No entry setup                                      , 200.13015858976962, -0.047523607588799144
2026-04-16 23:00:00+00:00, 89.15, 190.61925146626527, 0.0               , 190.61925146626527, HOLD  , No entry setup                                      , 200.13015858976962, -0.047523607588799144
2026-04-17 00:00:00+00:00, 88.87, 190.61925146626527, 0.0               , 190.61925146626527, HOLD  , No entry setup                                      , 200.13015858976962, -0.047523607588799144
2026-04-17 01:00:00+00:00, 88.29, 142.96443859969895, 0.5370571620598232, 190.38121543796075, BUY   , "EMA fast > EMA slow, close > EMA fast, RSI healthy", 200.13015858976962, -0.04871301367322867
2026-04-17 02:00:00+00:00, 87.89, 142.96443859969895, 0.5370571620598232, 190.16639257313682, HOLD  , Position still valid                                , 200.13015858976962, -0.049786429425945244
2026-04-17 03:00:00+00:00, 87.76, 142.96443859969895, 0.5370571620598232, 190.09657514206904, HOLD  , Position still valid                                , 200.13015858976962, -0.05013528954557822
2026-04-17 04:00:00+00:00, 88.0 , 142.96443859969895, 0.5370571620598232, 190.2254688609634 , HOLD  , Position still valid                                , 200.13015858976962, -0.04949124009394823
2026-04-17 05:00:00+00:00, 87.46, 142.96443859969895, 0.5370571620598232, 189.93545799345108, HOLD  , Position still valid                                , 200.13015858976962, -0.050940351360115654
2026-04-17 06:00:00+00:00, 88.01, 142.96443859969895, 0.5370571620598232, 190.230839432584  , HOLD  , Position still valid                                , 200.13015858976962, -0.04946440470013036
2026-04-17 07:00:00+00:00, 88.12, 142.96443859969895, 0.5370571620598232, 190.2899157204106 , HOLD  , Position still valid                                , 200.13015858976962, -0.049169215368133234
2026-04-17 08:00:00+00:00, 88.93, 142.96443859969895, 0.5370571620598232, 190.72493202167902, HOLD  , Position still valid                                , 200.13015858976962, -0.04699554846888221
2026-04-17 09:00:00+00:00, 88.73, 142.96443859969895, 0.5370571620598232, 190.61752058926706, HOLD  , Position still valid                                , 200.13015858976962, -0.0475322563452405
2026-04-17 10:00:00+00:00, 87.7 , 142.96443859969895, 0.5370571620598232, 190.06435171234546, HOLD  , Position still valid                                , 200.13015858976962, -0.05029630190848566
2026-04-17 11:00:00+00:00, 88.23, 142.96443859969895, 0.5370571620598232, 190.34899200823716, HOLD  , Position still valid                                , 200.13015858976962, -0.04887402603613622
2026-04-17 12:00:00+00:00, 88.94, 142.96443859969895, 0.5370571620598232, 190.73030259329963, HOLD  , Position still valid                                , 200.13015858976962, -0.04696871307506423
2026-04-17 13:00:00+00:00, 90.09, 142.96443859969895, 0.5370571620598232, 191.34791832966843, HOLD  , Position still valid                                , 200.13015858976962, -0.043882642786003956
2026-04-17 14:00:00+00:00, 90.05, 142.96443859969895, 0.5370571620598232, 191.32643604318605, HOLD  , Position still valid                                , 200.13015858976962, -0.04398998436127555
2026-04-17 15:00:00+00:00, 89.98, 142.96443859969895, 0.5370571620598232, 191.28884204184186, HOLD  , Position still valid                                , 200.13015858976962, -0.04417783211800097
2026-04-17 16:00:00+00:00, 90.45, 142.96443859969895, 0.5370571620598232, 191.54125890800998, HOLD  , Position still valid                                , 200.13015858976962, -0.04291656860855897
2026-04-17 17:00:00+00:00, 89.77, 142.96443859969895, 0.5370571620598232, 191.1760600378093 , HOLD  , Position still valid                                , 200.13015858976962, -0.04474137538817724
2026-04-17 18:00:00+00:00, 89.23, 142.96443859969895, 0.5370571620598232, 190.88604917029699, HOLD  , Position still valid                                , 200.13015858976962, -0.046190486654344665
2026-04-17 19:00:00+00:00, 89.27, 142.96443859969895, 0.5370571620598232, 190.90753145677937, HOLD  , Position still valid                                , 200.13015858976962, -0.04608314507907307
2026-04-17 20:00:00+00:00, 89.04, 142.96443859969895, 0.5370571620598232, 190.78400830950562, HOLD  , Position still valid                                , 200.13015858976962, -0.04670035913688508
2026-04-17 21:00:00+00:00, 89.19, 142.96443859969895, 0.5370571620598232, 190.86456688381458, HOLD  , Position still valid                                , 200.13015858976962, -0.04629782822961637
2026-04-17 22:00:00+00:00, 89.24, 142.96443859969895, 0.5370571620598232, 190.89141974191756, HOLD  , Position still valid                                , 200.13015858976962, -0.046163651260526906
2026-04-17 23:00:00+00:00, 88.85, 142.96443859969895, 0.5370571620598232, 190.68196744871423, HOLD  , Position still valid                                , 200.13015858976962, -0.0472102316194255
2026-04-18 00:00:00+00:00, 88.96, 142.96443859969895, 0.5370571620598232, 190.74104373654083, HOLD  , Position still valid                                , 200.13015858976962, -0.04691504228742838
2026-04-18 01:00:00+00:00, 88.89, 142.96443859969895, 0.5370571620598232, 190.70344973519664, HOLD  , Position still valid                                , 200.13015858976962, -0.0471028900441538
2026-04-18 02:00:00+00:00, 88.97, 142.96443859969895, 0.5370571620598232, 190.74641430816143, HOLD  , Position still valid                                , 200.13015858976962, -0.046888206893610396
2026-04-18 03:00:00+00:00, 88.36, 142.96443859969895, 0.5370571620598232, 190.41880943930494, HOLD  , Position still valid                                , 200.13015858976962, -0.04852516591650324
2026-04-18 04:00:00+00:00, 88.4 , 142.96443859969895, 0.5370571620598232, 190.44029172578732, HOLD  , Position still valid                                , 200.13015858976962, -0.04841782434123165
2026-04-18 05:00:00+00:00, 88.43, 142.96443859969895, 0.5370571620598232, 190.45640344064913, HOLD  , Position still valid                                , 200.13015858976962, -0.04833731815977782
2026-04-18 06:00:00+00:00, 88.52, 142.96443859969895, 0.5370571620598232, 190.5047385852345 , HOLD  , Position still valid                                , 200.13015858976962, -0.04809579961541677
2026-04-18 07:00:00+00:00, 88.45, 142.96443859969895, 0.5370571620598232, 190.46714458389033, HOLD  , Position still valid                                , 200.13015858976962, -0.04828364737214197
2026-04-18 08:00:00+00:00, 87.55, 142.96443859969895, 0.5370571620598232, 189.98379313803648, HOLD  , Position still valid                                , 200.13015858976962, -0.05069883281575438
2026-04-18 09:00:00+00:00, 87.61, 142.96443859969895, 0.5370571620598232, 190.01601656776006, HOLD  , Position still valid                                , 200.13015858976962, -0.05053782045284694
2026-04-18 10:00:00+00:00, 86.96, 142.96443859969895, 0.5370571620598232, 189.66692941242118, HOLD  , Position still valid                                , 200.13015858976962, -0.052282121051011377
2026-04-18 11:00:00+00:00, 86.56, 142.96443859969895, 0.5370571620598232, 189.45210654759725, HOLD  , Position still valid                                , 200.13015858976962, -0.053355536803727954
2026-04-18 12:00:00+00:00, 86.94, 142.96443859969895, 0.5370571620598232, 189.65618826917998, HOLD  , Position still valid                                , 200.13015858976962, -0.05233579183864723
2026-04-18 13:00:00+00:00, 86.76, 142.96443859969895, 0.5370571620598232, 189.55951798000922, HOLD  , Position still valid                                , 200.13015858976962, -0.052818828927369665
2026-04-18 14:00:00+00:00, 86.86, 142.96443859969895, 0.5370571620598232, 189.6132236962152 , HOLD  , Position still valid                                , 200.13015858976962, -0.05255047498919063
2026-04-18 15:00:00+00:00, 86.79, 142.96443859969895, 0.5370571620598232, 189.575629694871  , HOLD  , Position still valid                                , 200.13015858976962, -0.052738322745916055
2026-04-18 16:00:00+00:00, 86.71, 189.30001026220128, 0.0               , 189.30001026220128, SELL  , Trend flipped bearish                               , 200.13015858976962, -0.05411552363663574
2026-04-18 17:00:00+00:00, 86.79, 189.30001026220128, 0.0               , 189.30001026220128, HOLD  , No entry setup                                      , 200.13015858976962, -0.05411552363663574
2026-04-18 18:00:00+00:00, 85.99, 189.30001026220128, 0.0               , 189.30001026220128, HOLD  , No entry setup                                      , 200.13015858976962, -0.05411552363663574
2026-04-18 19:00:00+00:00, 86.17, 189.30001026220128, 0.0               , 189.30001026220128, HOLD  , No entry setup                                      , 200.13015858976962, -0.05411552363663574
2026-04-18 20:00:00+00:00, 86.24, 189.30001026220128, 0.0               , 189.30001026220128, HOLD  , No entry setup                                      , 200.13015858976962, -0.05411552363663574
2026-04-18 21:00:00+00:00, 86.26, 189.30001026220128, 0.0               , 189.30001026220128, HOLD  , No entry setup                                      , 200.13015858976962, -0.05411552363663574
2026-04-18 22:00:00+00:00, 86.32, 189.30001026220128, 0.0               , 189.30001026220128, HOLD  , No entry setup                                      , 200.13015858976962, -0.05411552363663574
2026-04-18 23:00:00+00:00, 86.17, 189.30001026220128, 0.0               , 189.30001026220128, HOLD  , No entry setup                                      , 200.13015858976962, -0.05411552363663574
2026-04-19 00:00:00+00:00, 86.05, 189.30001026220128, 0.0               , 189.30001026220128, HOLD  , No entry setup                                      , 200.13015858976962, -0.05411552363663574
2026-04-19 01:00:00+00:00, 85.81, 189.30001026220128, 0.0               , 189.30001026220128, HOLD  , No entry setup                                      , 200.13015858976962, -0.05411552363663574
2026-04-19 02:00:00+00:00, 85.56, 189.30001026220128, 0.0               , 189.30001026220128, HOLD  , No entry setup                                      , 200.13015858976962, -0.05411552363663574
2026-04-19 03:00:00+00:00, 85.64, 189.30001026220128, 0.0               , 189.30001026220128, HOLD  , No entry setup                                      , 200.13015858976962, -0.05411552363663574
2026-04-19 04:00:00+00:00, 85.61, 189.30001026220128, 0.0               , 189.30001026220128, HOLD  , No entry setup                                      , 200.13015858976962, -0.05411552363663574
2026-04-19 05:00:00+00:00, 85.51, 189.30001026220128, 0.0               , 189.30001026220128, HOLD  , No entry setup                                      , 200.13015858976962, -0.05411552363663574
2026-04-19 06:00:00+00:00, 85.44, 189.30001026220128, 0.0               , 189.30001026220128, HOLD  , No entry setup                                      , 200.13015858976962, -0.05411552363663574
2026-04-19 07:00:00+00:00, 84.94, 189.30001026220128, 0.0               , 189.30001026220128, HOLD  , No entry setup                                      , 200.13015858976962, -0.05411552363663574
2026-04-19 08:00:00+00:00, 84.82, 189.30001026220128, 0.0               , 189.30001026220128, HOLD  , No entry setup                                      , 200.13015858976962, -0.05411552363663574
2026-04-19 09:00:00+00:00, 84.65, 189.30001026220128, 0.0               , 189.30001026220128, HOLD  , No entry setup                                      , 200.13015858976962, -0.05411552363663574
2026-04-19 10:00:00+00:00, 84.81, 189.30001026220128, 0.0               , 189.30001026220128, HOLD  , No entry setup                                      , 200.13015858976962, -0.05411552363663574
2026-04-19 11:00:00+00:00, 85.64, 189.30001026220128, 0.0               , 189.30001026220128, HOLD  , No entry setup                                      , 200.13015858976962, -0.05411552363663574
2026-04-19 12:00:00+00:00, 85.83, 189.30001026220128, 0.0               , 189.30001026220128, HOLD  , No entry setup                                      , 200.13015858976962, -0.05411552363663574
